school_code,AgeID,school_name,street,town_suburb,postcode,student_number,ICSEA_Value,level_of_schooling,selective_school,opportunity_class,school_specialty_type,school_subtype,preschool_ind,distance_education,intensive_english_centre,school_gender,phone,school_email,fax,late_opening_school,lga,electorate,fed_electorate,operational_directorate,principal_network,local_health_district,aecg_region,ASGS_remoteness,latitude,longitude
8504,7605,Fort Street High School,Parramatta Rd,Petersham ,2049,938,1190,Secondary School,Fully Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,9569 4355,fortstreet-h.school@det.nsw.edu.au,9550 9219,N,Marrickville (A),Newtown,Grayndler,Ultimo,Marrickville,Sydney,Metropolitan East,Major Cities of Australia,-35.660874,147.043931
8505,10449,Murray High School,Kaitlers Rd,Lavington ,2641,657,927,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,6025 4711,murray-h.school@det.nsw.edu.au,6025 1367,N,Albury (C),Albury,Farrer,Dubbo & Wagga Wagga,Albury,Murrumbidgee,Riverina 1 ,Inner Regional Australia,-33.890196,151.1529
8506,6424,Tempe High School,Unwins Bridge Rd,Tempe ,2044,951,1057,Secondary School,Partially Selective,N,Language,Year 7 to Year 12,N,N,N,Coed,9558 2336,tempe-h.school@det.nsw.edu.au,9558 9460,N,Marrickville (A),Heffron,Barton,Ultimo,Marrickville,Sydney,Metropolitan East,Major Cities of Australia,-36.035173,146.946383
8507,6497,Sydney Secondary College Leichhardt Campus,Balmain Rd,Leichhardt ,2040,893,1100,Secondary School,Partially Selective,N,Junior College,Year 7 to Year 10,N,N,N,Coed,9560 2565,leichhardt-h.school@det.nsw.edu.au,9550 9397,N,Leichhardt (A),Balmain,Grayndler,Ultimo,Port Jackson,Sydney,Metropolitan East,Major Cities of Australia,-33.91975,151.16094
8508,6441,Callaghan College Waratah Technology Campus,Turton Rd,Waratah ,2298,604,925,Secondary School,Not Selective,N,Technology,Year 7 to Year 10,N,N,N,Coed,4968 1939,waratah-h.school@det.nsw.edu.au,4968 4401,N,Newcastle (C),Newcastle,Newcastle,Tamworth & Coffs Harbour,Callaghan/Port Stephens,Hunter New England,Hunter,Major Cities of Australia,-33.879463,151.159003
8509,9142,Newcastle High School,Park Way Ave,Hamilton,2303,1003,1003,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,4969 3177,newcastle-h.school@det.nsw.edu.au,4961 2912,N,Newcastle (C),Newcastle,Newcastle,Tamworth & Coffs Harbour,Newcastle,Hunter New England,Hunter,Major Cities of Australia,-32.904742,151.729165
8510,9105,Merewether High School,Chatham St,Broadmeadow,2303,1068,1196,Secondary School,Fully Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,4969 3855,merewether-h.school@det.nsw.edu.au,4961 2246,N,Newcastle (C),Newcastle,Newcastle,Tamworth & Coffs Harbour,Newcastle,Hunter New England,Hunter,Major Cities of Australia,-32.931677,151.758378
8511,7701,Northern Beaches Secondary College Cromer Campus,South Creek Rd,Cromer ,2099,528,1009,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,9981 1155,nbsccromer-h.school@det.nsw.edu.au,9982 5398,N,Warringah (A),Wakehurst,Mackellar,Macquarie Park,Warringah,Northern Sydney,Metropolitan North,Major Cities of Australia,-32.929684,151.734749
8512,7712,Narrabeen Sports High School,10 Namona St,North Narrabeen,2101,674,1027,Secondary School,Not Selective,N,Sports,Year 7 to Year 12,N,N,N,Coed,9913 7820,narrabeen-h.school@det.nsw.edu.au,9913 3526,N,Pittwater (A),Pittwater,Mackellar,Macquarie Park,Warringah,Northern Sydney,Metropolitan North,Major Cities of Australia,-33.737765,151.284453
8513,8704,Brisbane Water Secondary College Umina Campus,Veron Rd,Umina ,2257,873,942,Secondary School,Not Selective,N,Junior College,Year 7 to Year 10,N,N,N,Coed,4341 9066,umina-h.school@det.nsw.edu.au,4343 1704,N,Gosford (C),Gosford,Robertson,Macquarie Park,Gosford,Central Coast,Central Coast,Major Cities of Australia,-33.700941,151.298401
8514,17849,Plumpton High School,Hyatts Rd,Plumpton ,2761,906,926,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,9625 7020,plumpton-h.school@det.nsw.edu.au,9832 1582,N,Blacktown (C),Mount Druitt,Chifley,Macquarie Park,Nirimba,Western Sydney,Metropolitan West,Major Cities of Australia,-33.507421,151.308139
8515,6371,Gorokan High School,43 Goobarabah Avenue,Lake Haven,2263,961,937,Secondary School,Partially Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,4393 7000,gorokan-h.school@det.nsw.edu.au,4393 1157,N,Wyong (A),Wyong,Dobell,Macquarie Park,Wyong,Central Coast,Central Coast,Major Cities of Australia,-33.748126,150.835498
8516,10685,Cambridge Park High School,Harrow Rd,Cambridge Park ,2747,655,905,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,4731 6722,cambridge-h.school@det.nsw.edu.au,4721 3811,N,Penrith (C),Londonderry,Lindsay,Macquarie Park,Penrith,Nepean Blue Mountains,Metropolitan West,Major Cities of Australia,-33.242182,151.508233
8517,16223,"Denison College of Secondary Education, Kelso High Campus",Boyd St,Kelso ,2795,787,941,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,6331 4544,kelso-h.school@det.nsw.edu.au,6332 1678,N,Bathurst Regional (A),Bathurst,Calare,Dubbo & Wagga Wagga,Bathurst,Western NSW,Western 1,Inner Regional Australia,-33.752164,150.732892
8518,11018,Canowindra High School,Browns Avenue,Canowindra,2804,234,940,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,6344 1305,canowindra-h.school@det.nsw.edu.au,6344 1085,N,Cabonne (A),Orange,Calare,Dubbo & Wagga Wagga,Orange,Western NSW,Western 1,Inner Regional Australia,-33.410541,149.61444
8519,9504,Warialda High School,Apollo Ave,Warialda ,2402,186,905,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,6729 1000,warialda-h.school@det.nsw.edu.au,6729 1760,Y,Gwydir (A),Northern Tablelands,Parkes,Tamworth & Coffs Harbour,Barwon,Hunter New England,North Western 1,Outer Regional Australia,-33.55892,148.670951
8520,9808,"The Rivers Secondary College, Kadina High Campus",Kadina St,Goonellabah ,2480,495,955,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,6624 3133,kadina-h.school@det.nsw.edu.au,6625 2137,N,Lismore (C),Lismore,Page,Tamworth & Coffs Harbour,Lismore,Northern NSW,Upper North Coast,Inner Regional Australia,-29.547875,150.574806
8521,10224,Elderslie High School,48 Hilder Street,Elderslie,2570,955,1012,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,4658 1110,elderslie-h.school@det.nsw.edu.au,4658 0219,N,Camden (A),Camden,Hume,Ultimo,Macarthur,South Western Sydney,Dharawal,Major Cities of Australia,-28.81788,153.33864
8522,10838,Blaxland High School,Coughlan Rd,Blaxland ,2774,998,1050,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,4739 4655,blaxland-h.school@det.nsw.edu.au,4739 8237,N,Blue Mountains (C),Blue Mountains,Macquarie,Macquarie Park,Blue Mountains,Nepean Blue Mountains,Metropolitan West,Major Cities of Australia,-34.052603,150.715295
8524,6375,Karabar High School,Donald Rd,Queanbeyan ,2620,1119,994,Secondary School,Partially Selective,N,Comprehensive,Year 7 to Year 12,N,C,N,Coed,6298 4333,karabar-h.school@det.nsw.edu.au,6299 3035,N,Queanbeyan (C),Monaro,Eden-Monaro,Dubbo & Wagga Wagga,Queanbeyan,Southern NSW,Upper South Coast,Major Cities of Australia,-33.754247,150.60859
8525,9351,Peel High School,88 Gunnedah Rd,Tamworth ,2340,660,837,Secondary School,Partially Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,6765 7088,peel-h.school@det.nsw.edu.au,6765 3506,N,Tamworth Regional (A),Tamworth,New England,Tamworth & Coffs Harbour,Tamworth,Hunter New England,North Western 2,Inner Regional Australia,-35.365337,149.224822
8526,10734,Colo High School,218 Bells Line of Road,North Richmond,2754,940,1007,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,4571 2011,colo-h.school@det.nsw.edu.au,4571 3391,N,Hawkesbury (C),Hawkesbury,Macquarie,Macquarie Park,Hawkesbury,Nepean Blue Mountains,Metropolitan West,Major Cities of Australia,-31.099764,150.89299
8527,9670,Toormina High School,Armstrong Drive,Toormina ,2452,705,928,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,6653 3077,toormina-h.school@det.nsw.edu.au,6658 2310,N,Coffs Harbour (C),Coffs Harbour,Cowper,Tamworth & Coffs Harbour,Coffs Harbour,Mid North Coast,Lower North Coast,Inner Regional Australia,-33.569359,150.708204
8528,17407,Chifley College Bidwill Campus,Bunya Rd,Bidwill ,2770,592,870,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,9628 2222,bidwill-h.school@det.nsw.edu.au,9628 0359,N,Blacktown (C),Mount Druitt,Chifley,Macquarie Park,Eastern Creek,Western Sydney,Metropolitan West,Major Cities of Australia,-30.351016,153.084399
8530,6498,Newtown High School of Performing Arts,King St,Newtown ,2042,1061,1130,Secondary School,Not Selective,N,Performing Arts,Year 7 to Year 12,N,N,N,Coed,9519 1544,newtown-h.school@det.nsw.edu.au,9519 1657,N,Sydney (C),Newtown,Sydney,Ultimo,Marrickville,Sydney,Metropolitan East,Major Cities of Australia,-33.733854,150.827271
8531,6387,St Johns Park High School,Mimosa Rd,St Johns Park ,2176,887,931,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,9610 8035,stjohnspk-h.school@det.nsw.edu.au,9823 7827,N,Fairfield (C),Cabramatta,Fowler,Ultimo,Fairfield,South Western Sydney,Metropolitan South West,Major Cities of Australia,-33.899534,151.178338
8532,6508,Leumeah High School,Junction Rd,Leumeah ,2560,778,952,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,46257755,leumeah-h.school@det.nsw.edu.au,4628 5015,N,Campbelltown (C),Macquarie Fields,Macarthur,Ultimo,Campbelltown,South Western Sydney,Dharawal,Major Cities of Australia,-33.873073,150.892002
8533,8722,Terrigal High School,Charles Kay Drive,Terrigal ,2260,1044,1041,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,4384 4677,terrigal-h.school@det.nsw.edu.au,4385 2469,N,Gosford (C),Terrigal,Robertson,Macquarie Park,Gosford,Central Coast,Central Coast,Major Cities of Australia,-34.054339,150.84737
8534,6432,Great Lakes College Forster Campus,Cape Hawke Drive,Forster ,2428,582,953,Secondary School,Not Selective,N,Junior College,Year 7 to Year 10,N,N,N,Coed,6554 6062,glcforster-h.school@det.nsw.edu.au,6555 6904,N,Great Lakes (A),Myall Lakes,Lyne,Tamworth & Coffs Harbour,Great Lakes,Hunter New England,Manning,Inner Regional Australia,-33.442167,151.429342
8535,7783,Concord High School,Stanley St,Concord ,2137,1078,1069,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,9745 3777,concord-h.school@det.nsw.edu.au,9744 2683,N,Canada Bay (A),Drummoyne,Reid,Ultimo,Strathfield,Sydney,Metropolitan South West,Major Cities of Australia,-32.215652,152.52788
8536,6376,Narooma High School,Princes Hwy,Narooma ,2546,412,943,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,4476 4377,narooma-h.school@det.nsw.edu.au,4476 3953,N,Eurobodalla (A),Bega,Eden-Monaro,Dubbo & Wagga Wagga,Far South Coast,Southern NSW,Lower South Coast,Outer Regional Australia,-33.864062,151.109271
8539,6496,Sydney Secondary College Blackwattle Bay Campus,Taylor St,Glebe ,2037,641,,Secondary School,Partially Selective,N,Senior College,Year 11 to Year 12,N,N,N,Coed,9660 5688,sscbwattle-h.school@det.nsw.edu.au,9552 1796,N,Sydney (C),Balmain,Sydney,Ultimo,Port Jackson,Sydney,Metropolitan East,Major Cities of Australia,-36.235506,150.128648
8540,6394,Marrickville High School,Northcote St,Marrickville ,2204,356,976,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,Y,Coed,9569 2444,marrickvil-h.school@det.nsw.edu.au,9560 3693,N,Marrickville (A),Summer Hill,Grayndler,Ultimo,Marrickville,Sydney,Metropolitan East,Major Cities of Australia,-33.875142,151.188357
8541,10008,Keira High School,Lysaght St,Fairy Meadow ,2519,936,985,Secondary School,Not Selective,N,Technology,Year 7 to Year 12,N,N,N,Coed,4229 4644,keira-h.school@det.nsw.edu.au,4226 9983,N,Wollongong (C),Keira,Cunningham,Dubbo & Wagga Wagga,Wollongong North,Illawarra Shoalhaven,Upper South Coast,Major Cities of Australia,-33.905781,151.155995
8542,6369,Smiths Hill High School,Gipps St,Wollongong ,2500,740,1195,Secondary School,Fully Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,4229 4266,smithshill-h.school@det.nsw.edu.au,4226 5104,N,Wollongong (C),Wollongong,Cunningham,Dubbo & Wagga Wagga,Wollongong,Illawarra Shoalhaven,Upper South Coast,Major Cities of Australia,-34.405282,150.88651
8543,6451,Dubbo College Delroy Campus,East St,Dubbo West,2830,463,810,Secondary School,Not Selective,N,Junior College,Year 7 to Year 10,N,N,N,Coed,6882 7955,delroy-h.school@det.nsw.edu.au,6881 8749,N,Dubbo (C),Dubbo,Parkes,Dubbo & Wagga Wagga,Macquarie,Western NSW,Western 1,Inner Regional Australia,-34.418889,150.89561
8544,14977,Lisarow High School,Chamberlain Rd,Lisarow,2250,745,1000,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,4328 4599,lisarow-h.school@det.nsw.edu.au,4329 1416,N,Gosford (C),The Entrance,Dobell,Macquarie Park,Gosford,Central Coast,Central Coast,Major Cities of Australia,-32.251619,148.582683
8545,7565,South Sydney High School,2-36 O'Sullivan Avenue,Maroubra,2035,501,997,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,9349 3868,sthsydney-h.school@det.nsw.edu.au,9349 7384,N,Randwick (C),Maroubra,Kingsford Smith,Ultimo,Botany Bay,South Eastern Sydney,Metropolitan East,Major Cities of Australia,-33.385327,151.370354
8546,11086,Gulgong High School,Belmore Street,Gulgong,2852,226,909,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,6374 1201,gulgong-h.school@det.nsw.edu.au,6374 2360,N,Mid-Western Regional (A),Dubbo,Calare,Dubbo & Wagga Wagga,Macquarie,Western NSW,North Western 1,Outer Regional Australia,-33.944154,151.234397
8547,6372,Northlakes High School,Brava Ave,San Remo ,2262,877,922,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,4390 0555,northlake-h.school@det.nsw.edu.au,4399 1792,N,Wyong (A),Swansea,Shortland,Macquarie Park,Wyong,Central Coast,Central Coast,Major Cities of Australia,-32.360172,149.540002
8548,9682,Woolgoolga High School,Centenary Drive,Woolgoolga ,2456,838,958,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,6654 1500,woolgoolga-h.school@det.nsw.edu.au,6654 1936,N,Coffs Harbour (C),Coffs Harbour,Page,Tamworth & Coffs Harbour,Coffs Harbour,Mid North Coast,Lower North Coast,Inner Regional Australia,-33.216762,151.513395
8550,6467,Fairfield High School,The Horsley Drive,Fairfield ,2165,1000,888,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,Y,Coed,9727 2111,fairfield-h.school@det.nsw.edu.au,9724 3496,N,Fairfield (C),Fairfield,McMahon,Ultimo,Fairfield,South Western Sydney,Metropolitan South West,Major Cities of Australia,-30.100448,153.190225
8551,16314,Sarah Redfern High School,1 Monaghan Street,Minto,2566,547,913,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,9820 1566,sarahredfe-h.school@det.nsw.edu.au,9820 3050,N,Campbelltown (C),Macquarie Fields,Macarthur,Ultimo,Campbelltown,South Western Sydney,Metropolitan South West,Major Cities of Australia,-33.865214,150.958647
8552,7855,Crestwood High School,17 Chapel Lane,Baulkham Hills ,2153,979,1053,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,9639 7422,crestwood-h.school@det.nsw.edu.au,9686 3462,N,The Hills Shire (A),Baulkham Hills,Mitchell,Macquarie Park,The Hills,Western Sydney,Metropolitan West,Major Cities of Australia,-34.026782,150.85088
8553,6510,Macquarie Fields High School,2 Harold St,Macquarie Fields ,2564,1099,1051,Secondary School,Partially Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,9605 3111,macfields-h.school@det.nsw.edu.au,9605 3044,N,Campbelltown (C),Macquarie Fields,Werriwa,Ultimo,Glenfield,South Western Sydney,Metropolitan South West,Major Cities of Australia,-33.743607,150.975672
8554,15117,"Hastings Secondary College, Westport Campus",Findlay Ave,Port Macquarie ,2444,501,927,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,026583 6400,westport-h.school@det.nsw.edu.au,026584 0335,N,Port Macquarie-Hastings (A),Port Macquarie,Cowper,Tamworth & Coffs Harbour,Hastings,Mid North Coast,Lower North Coast,Inner Regional Australia,-33.996784,150.884901
8555,6928,Rose Bay Secondary College,34A Hardy St,Dover Heights,2030,1020,1114,Secondary School,Partially Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,9301 0300,rosebay-h.school@det.nsw.edu.au,9371 4688,N,Waverley (A),Vaucluse,Wentworth,Ultimo,Port Jackson,South Eastern Sydney,Metropolitan East,Major Cities of Australia,-31.435345,152.895386
8556,6425,Alexandria Park Community School,Park Rd,Alexandria ,2015,671,1023,Central/Community School,Partially Selective,Y,Comprehensive,Kinder to Year 12,N,N,N,Coed,9698 1967,alexparkcs-c.school@det.nsw.edu.au,9319 5007,N,Sydney (C),Heffron,Sydney,Ultimo,Marrickville,Sydney,Metropolitan East,Major Cities of Australia,-33.878347,151.276121
8559,16211,Jamison High School,222 Evans St,South Penrith,2750,998,970,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,4731 6150,jamison-h.school@det.nsw.edu.au,4721 2502,N,Penrith (C),Penrith,Lindsay,Macquarie Park,Blue Mountains,Nepean Blue Mountains,Metropolitan West,Major Cities of Australia,-33.900941,151.195844
8560,14946,Prairiewood High School,Prairievale Rd,Wetherill Park ,2164,1184,971,Secondary School,Partially Selective,N,Language,Year 7 to Year 12,N,N,N,Coed,9725 5444,prairiewoo-h.school@det.nsw.edu.au,9604 6127,N,Fairfield (C),Prospect,Fowler,Ultimo,Fairfield,South Western Sydney,Metropolitan South West,Major Cities of Australia,-33.775335,150.698118
8561,6389,Shoalhaven High School,Park Rd,Nowra ,2541,632,885,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,4421 8022,shoalhaven-h.school@det.nsw.edu.au,4423 0272,N,Shoalhaven (C),South Coast,Gilmore,Dubbo & Wagga Wagga,South Coast,Illawarra Shoalhaven,Upper South Coast,Inner Regional Australia,-33.85948,150.901709
8562,14964,Irrawang High School,Mount Hall Rd,Raymond Terrace,2324,700,919,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,4987 4686,irrawang-h.school@det.nsw.edu.au,4983 1027,N,Port Stephens (A),Port Stephens,Paterson,Tamworth & Coffs Harbour,Callaghan/Port Stephens,Hunter New England,Hunter,Major Cities of Australia,-34.897296,150.610096
8563,14976,Tuggerah Lakes Secondary College Berkeley Vale Campus,Berkeley Rd,Berkeley Vale,2261,758,969,Secondary School,Not Selective,N,Junior College,Year 7 to Year 10,N,N,N,Coed,4388 1899,berkeleyva-h.school@det.nsw.edu.au,4388 5539,N,Wyong (A),The Entrance,Dobell,Macquarie Park,Wyong,Central Coast,Central Coast,Major Cities of Australia,-32.761513,151.766861
8564,16185,Holsworthy High School,Huon Cres,Holsworthy,2173,684,991,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,9825 2888,holsworthy-h.school@det.nsw.edu.au,9825 1082,N,Liverpool (C),Holsworthy,Hughes,Ultimo,Glenfield,South Western Sydney,Metropolitan South West,Major Cities of Australia,-33.341698,151.424751
8565,14984,Hawkesbury High School,1 Hibberts Lane,Freemans Reach ,2756,476,952,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,4579 6800,hawkesbury-h.school@det.nsw.edu.au,4579 6733,N,Hawkesbury (C),Hawkesbury,Macquarie,Macquarie Park,Hawkesbury,Nepean Blue Mountains,Metropolitan West,Major Cities of Australia,-33.955528,150.95232
8566,9625,Melville High School,Nicholson St,Kempsey ,2440,690,889,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,6562 7511,melville-h.school@det.nsw.edu.au,6562 7405,N,Kempsey (A),Oxley,Cowper,Tamworth & Coffs Harbour,Mid North Coast,Mid North Coast,Lower North Coast,Inner Regional Australia,-33.559541,150.798039
8567,7704,Northern Beaches Secondary College Manly Campus,138 Abbott Rd,North Curl Curl ,2099,786,1232,Secondary School,Fully Selective,N,Comprehensive,Year 7 to Year 12,N,N,N,Coed,9905 3982,nbscmanlys-h.school@det.nsw.edu.au,9905 7772,N,Warringah (A),Manly,Warringah,Macquarie Park,Warringah,Northern Sydney,Metropolitan North,Major Cities of Australia,-31.09002,152.825104
